 00:00:00.153047 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 360854:362222, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153048 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 362222:363590, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153049 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 363590:364958, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153050 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 364958:366326, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153050 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 366326:367694, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153051 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 367694:369062, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153052 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 369062:370430, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153053 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 370430:371798, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153054 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 371798:373166, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153054 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 373166:374534, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153229 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 374534:375902, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153230 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 375902:377270, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153231 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 377270:378638, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153232 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 378638:380006, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153233 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 380006:381374, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153234 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 381374:382742, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153240 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 382742:384110, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153240 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 384110:385478, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153241 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 385478:386846, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153242 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 386846:388214, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153243 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 388214:389582, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153244 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 389582:390950, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153245 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 390950:392318, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153246 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 392318:393686, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153246 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 393686:395054, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153247 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 395054:396422, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153389 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 396422:397790, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153390 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 397790:399158, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153391 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 399158:400526, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153393 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 400526:401894, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153395 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 401894:403262, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153469 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 403262:404630, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153470 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 404630:405998, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153471 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 405998:407366, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153564 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 407366:408734, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153565 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 408734:410102, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153565 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 410102:411470, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153566 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 411470:412838, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153566 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 412838:414206, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1368
 00:00:00.153567 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 414206:415550, ack 526, win 506, options [nop,nop,TS val 1395313768 ecr 3652396367], length 1344
 00:00:00.153568 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 415550:416918, ack 526, win 506, options [nop,nop,TS val 1395313769 ecr 3652396368], length 1368
 00:00:00.153568 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 416918:418286, ack 526, win 506, options [nop,nop,TS val 1395313769 ecr 3652396368], length 1368
 00:00:00.153569 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 418286:418310, ack 526, win 506, options [nop,nop,TS val 1395313769 ecr 3652396368], length 24
 00:00:00.153569 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 418310:419678, ack 526, win 506, options [nop,nop,TS val 1395313769 ecr 3652396368], length 1368
 00:00:00.153570 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 419678:421046, ack 526, win 506, options [nop,nop,TS val 1395313769 ecr 3652396368], length 1368
 00:00:00.153571 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 421046:422414, ack 526, win 506, options [nop,nop,TS val 1395313769 ecr 3652396368], length 1368
 00:00:00.153571 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 422414:423782, ack 526, win 506, options [nop,nop,TS val 1395313769 ecr 3652396368], length 1368
 00:00:00.161211 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 423782:425150, ack 526, win 506, options [nop,nop,TS val 1395313778 ecr 3652396377], length 1368
 00:00:00.161212 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 425150:426518, ack 526, win 506, options [nop,nop,TS val 1395313778 ecr 3652396377], length 1368
 00:00:00.161580 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 426518:427886, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161581 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 427886:429254, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161582 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 429254:430622, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161582 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 430622:431990, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161583 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 431990:433358, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161584 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 433358:434726, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161585 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 434726:436094, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161586 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 436094:437462, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161587 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 437462:438830, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161587 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 438830:440198, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161588 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 440198:441566, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161589 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 441566:442934, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161590 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 442934:444302, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161591 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 444302:445670, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161591 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 445670:447038, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161592 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 447038:448406, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161705 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 448406:449774, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161706 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 449774:451142, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161707 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 451142:452510, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161782 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 452510:453878, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161783 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 453878:455246, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161821 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 455246:456614, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.161821 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 456614:457982, ack 526, win 506, options [nop,nop,TS val 1395313779 ecr 3652396378], length 1368
 00:00:00.165965 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 457982:459350, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.165966 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 459350:460718, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.165967 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 460718:462086, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.165968 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 462086:463454, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.165968 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 463454:464822, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.165969 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 464822:466190, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.165970 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 466190:467558, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.165971 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 467558:468926, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.165972 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 468926:470294, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.165972 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 470294:471662, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.165973 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 471662:473030, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166181 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 473030:474398, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166182 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 474398:475766, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166603 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 475766:477134, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166604 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 477134:478502, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166604 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 478502:479870, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166605 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 479870:481238, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166606 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 481238:482606, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166607 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 482606:483974, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166608 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 483974:485342, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166609 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 485342:486710, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166610 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 486710:488078, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166611 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 488078:489446, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166612 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 489446:490814, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166613 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 490814:492182, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166613 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 492182:493550, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166614 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 493550:494918, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166615 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 494918:496286, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166616 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 496286:497654, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166884 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 497654:499022, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.166885 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 499022:500390, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167324 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 500390:501758, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167325 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 501758:503126, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167326 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 503126:504494, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167326 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 504494:505862, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167328 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 505862:507230, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167329 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 507230:508598, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167330 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 508598:509966, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167331 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 509966:511334, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167331 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 511334:512702, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167332 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 512702:514070, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167333 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 514070:515438, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167334 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 515438:516806, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167335 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 516806:518174, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167336 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 518174:519542, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167337 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 519542:520910, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167338 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 520910:522278, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167639 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 522278:523646, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167641 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 523646:525014, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167642 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 525014:526382, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167643 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 526382:527750, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167644 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 527750:529118, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167645 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 529118:530486, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167645 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 530486:531854, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167646 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 531854:533222, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167647 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 533222:534590, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167648 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 534590:535958, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167649 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 535958:537326, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167650 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 537326:538694, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167651 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 538694:540062, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167652 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 540062:541430, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167652 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 541430:542798, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167654 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 542798:544166, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167817 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [.], seq 544166:545534, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
 00:00:00.167818 IP yali.mythic-beasts.com.https > mangole.dcs.gla.ac.uk.52088: Flags [P.], seq 545534:546902, ack 526, win 506, options [nop,nop,TS val 1395313783 ecr 3652396382], length 1368
